images,classes,xmls
../data/xuelang_round1_train_part2_20180705/擦洞/J01_2018.06.23 10_39_26.jpg,擦洞,../data/xuelang_round1_train_part2_20180705/擦洞/J01_2018.06.23 10_39_26.xml
../data/xuelang_round1_train_part2_20180705/擦洞/J01_2018.06.16 09_45_50.jpg,擦洞,../data/xuelang_round1_train_part2_20180705/擦洞/J01_2018.06.16 09_45_50.xml
../data/xuelang_round1_train_part2_20180705/擦洞/J01_2018.06.25 14_47_42.jpg,擦洞,../data/xuelang_round1_train_part2_20180705/擦洞/J01_2018.06.25 14_47_42.xml
../data/xuelang_round1_train_part2_20180705/擦洞/J01_2018.06.25 13_35_24.jpg,擦洞,../data/xuelang_round1_train_part2_20180705/擦洞/J01_2018.06.25 13_35_24.xml
../data/xuelang_round1_train_part2_20180705/擦洞/J01_2018.06.25 13_12_51.jpg,擦洞,../data/xuelang_round1_train_part2_20180705/擦洞/J01_2018.06.25 13_12_51.xml
../data/xuelang_round1_train_part2_20180705/擦洞/J01_2018.06.23 10_39_39.jpg,擦洞,../data/xuelang_round1_train_part2_20180705/擦洞/J01_2018.06.23 10_39_39.xml
../data/xuelang_round1_train_part2_20180705/擦洞/J01_2018.06.28 13_27_53.jpg,擦洞,../data/xuelang_round1_train_part2_20180705/擦洞/J01_2018.06.28 13_27_53.xml
../data/xuelang_round1_train_part2_20180705/擦洞/J01_2018.06.28 13_26_33.jpg,擦洞,../data/xuelang_round1_train_part2_20180705/擦洞/J01_2018.06.28 13_26_33.xml
../data/xuelang_round1_train_part2_20180705/擦洞/J01_2018.06.25 14_27_06.jpg,擦洞,../data/xuelang_round1_train_part2_20180705/擦洞/J01_2018.06.25 14_27_06.xml
../data/xuelang_round1_train_part2_20180705/擦洞/J01_2018.06.20 09_04_28.jpg,擦洞,../data/xuelang_round1_train_part2_20180705/擦洞/J01_2018.06.20 09_04_28.xml
../data/xuelang_round1_train_part2_20180705/擦洞/J01_2018.06.25 14_10_16.jpg,擦洞,../data/xuelang_round1_train_part2_20180705/擦洞/J01_2018.06.25 14_10_16.xml
../data/xuelang_round1_train_part2_20180705/污渍/J01_2018.06.17 09_01_32.jpg,污渍,../data/xuelang_round1_train_part2_20180705/污渍/J01_2018.06.17 09_01_32.xml
../data/xuelang_round1_train_part2_20180705/污渍/J01_2018.06.17 13_44_50.jpg,污渍,../data/xuelang_round1_train_part2_20180705/污渍/J01_2018.06.17 13_44_50.xml
../data/xuelang_round1_train_part2_20180705/污渍/J01_2018.06.17 13_56_05.jpg,污渍,../data/xuelang_round1_train_part2_20180705/污渍/J01_2018.06.17 13_56_05.xml
../data/xuelang_round1_train_part2_20180705/污渍/J01_2018.06.17 14_26_00.jpg,污渍,../data/xuelang_round1_train_part2_20180705/污渍/J01_2018.06.17 14_26_00.xml
../data/xuelang_round1_train_part2_20180705/污渍/J01_2018.06.16 09_08_48.jpg,污渍,../data/xuelang_round1_train_part2_20180705/污渍/J01_2018.06.16 09_08_48.xml
../data/xuelang_round1_train_part2_20180705/污渍/J01_2018.06.26 13_35_03.jpg,污渍,../data/xuelang_round1_train_part2_20180705/污渍/J01_2018.06.26 13_35_03.xml
../data/xuelang_round1_train_part2_20180705/污渍/J01_2018.06.22 14_26_50.jpg,污渍,../data/xuelang_round1_train_part2_20180705/污渍/J01_2018.06.22 14_26_50.xml
../data/xuelang_round1_train_part2_20180705/污渍/J01_2018.06.17 15_01_46.jpg,污渍,../data/xuelang_round1_train_part2_20180705/污渍/J01_2018.06.17 15_01_46.xml
../data/xuelang_round1_train_part2_20180705/吊弓/J01_2018.06.16 10_51_31.jpg,吊弓,../data/xuelang_round1_train_part2_20180705/吊弓/J01_2018.06.16 10_51_31.xml
../data/xuelang_round1_train_part2_20180705/吊弓/J01_2018.06.27 13_29_13.jpg,吊弓,../data/xuelang_round1_train_part2_20180705/吊弓/J01_2018.06.27 13_29_13.xml
../data/xuelang_round1_train_part2_20180705/毛斑/J01_2018.06.26 13_28_17.jpg,毛斑,../data/xuelang_round1_train_part2_20180705/毛斑/J01_2018.06.26 13_28_17.xml
../data/xuelang_round1_train_part2_20180705/毛斑/J01_2018.06.28 13_49_03.jpg,毛斑,../data/xuelang_round1_train_part2_20180705/毛斑/J01_2018.06.28 13_49_03.xml
../data/xuelang_round1_train_part2_20180705/毛斑/J01_2018.06.25 15_42_40.jpg,毛斑,../data/xuelang_round1_train_part2_20180705/毛斑/J01_2018.06.25 15_42_40.xml
../data/xuelang_round1_train_part2_20180705/毛斑/J01_2018.06.26 14_50_04.jpg,毛斑,../data/xuelang_round1_train_part2_20180705/毛斑/J01_2018.06.26 14_50_04.xml
../data/xuelang_round1_train_part2_20180705/毛斑/J01_2018.06.23 10_11_43.jpg,毛斑,../data/xuelang_round1_train_part2_20180705/毛斑/J01_2018.06.23 10_11_43.xml
../data/xuelang_round1_train_part2_20180705/毛斑/J01_2018.06.28 15_42_09.jpg,毛斑,../data/xuelang_round1_train_part2_20180705/毛斑/J01_2018.06.28 15_42_09.xml
../data/xuelang_round1_train_part2_20180705/毛斑/J01_2018.06.22 08_44_40.jpg,毛斑,../data/xuelang_round1_train_part2_20180705/毛斑/J01_2018.06.22 08_44_40.xml
../data/xuelang_round1_train_part2_20180705/毛斑/J01_2018.06.26 13_37_00.jpg,毛斑,../data/xuelang_round1_train_part2_20180705/毛斑/J01_2018.06.26 13_37_00.xml
../data/xuelang_round1_train_part2_20180705/毛斑/J01_2018.06.25 13_58_18.jpg,毛斑,../data/xuelang_round1_train_part2_20180705/毛斑/J01_2018.06.25 13_58_18.xml
../data/xuelang_round1_train_part2_20180705/破边/J01_2018.06.26 08_52_30.jpg,破边,../data/xuelang_round1_train_part2_20180705/破边/J01_2018.06.26 08_52_30.xml
../data/xuelang_round1_train_part2_20180705/破边/J01_2018.06.19 15_15_50.jpg,破边,../data/xuelang_round1_train_part2_20180705/破边/J01_2018.06.19 15_15_50.xml
../data/xuelang_round1_train_part2_20180705/破边/J01_2018.06.16 10_19_42.jpg,破边,../data/xuelang_round1_train_part2_20180705/破边/J01_2018.06.16 10_19_42.xml
../data/xuelang_round1_train_part2_20180705/厚薄段/J01_2018.06.16 10_35_51.jpg,厚薄段,../data/xuelang_round1_train_part2_20180705/厚薄段/J01_2018.06.16 10_35_51.xml
../data/xuelang_round1_train_part2_20180705/蒸呢印/J01_2018.06.13 13_55_55.jpg,蒸呢印,../data/xuelang_round1_train_part2_20180705/蒸呢印/J01_2018.06.13 13_55_55.xml
../data/xuelang_round1_train_part2_20180705/边缺纬/J01_2018.06.22 09_57_59.jpg,边缺纬,../data/xuelang_round1_train_part2_20180705/边缺纬/J01_2018.06.22 09_57_59.xml
../data/xuelang_round1_train_part2_20180705/边缺纬/J01_2018.06.22 09_59_03.jpg,边缺纬,../data/xuelang_round1_train_part2_20180705/边缺纬/J01_2018.06.22 09_59_03.xml
../data/xuelang_round1_train_part2_20180705/边白印/J01_2018.06.13 14_10_24.jpg,边白印,../data/xuelang_round1_train_part2_20180705/边白印/J01_2018.06.13 14_10_24.xml
../data/xuelang_round1_train_part2_20180705/经跳花/J01_2018.06.22 09_13_17.jpg,经跳花,../data/xuelang_round1_train_part2_20180705/经跳花/J01_2018.06.22 09_13_17.xml
../data/xuelang_round1_train_part2_20180705/扎纱/J01_2018.06.17 15_30_49.jpg,扎纱,../data/xuelang_round1_train_part2_20180705/扎纱/J01_2018.06.17 15_30_49.xml
../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.17 14_25_02.jpg,跳花,../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.17 14_25_02.xml
../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.26 14_42_49.jpg,跳花,../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.26 14_42_49.xml
../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.25 13_50_53.jpg,跳花,../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.25 13_50_53.xml
../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.22 13_57_26.jpg,跳花,../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.22 13_57_26.xml
../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.23 09_07_48.jpg,跳花,../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.23 09_07_48.xml
../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.25 10_13_06.jpg,跳花,../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.25 10_13_06.xml
../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.25 15_16_09.jpg,跳花,../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.25 15_16_09.xml
../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.25 15_17_24.jpg,跳花,../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.25 15_17_24.xml
../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.13 13_43_44.jpg,跳花,../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.13 13_43_44.xml
../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.28 14_50_09.jpg,跳花,../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.28 14_50_09.xml
../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.19 09_19_12.jpg,跳花,../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.19 09_19_12.xml
../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.17 09_28_58.jpg,跳花,../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.17 09_28_58.xml
../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.26 14_56_56.jpg,跳花,../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.26 14_56_56.xml
../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.28 14_34_05.jpg,跳花,../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.28 14_34_05.xml
../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.23 14_01_01.jpg,跳花,../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.23 14_01_01.xml
../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.17 09_11_04.jpg,跳花,../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.17 09_11_04.xml
../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.13 13_19_45.jpg,跳花,../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.13 13_19_45.xml
../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.19 15_31_10.jpg,跳花,../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.19 15_31_10.xml
../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.19 15_48_41.jpg,跳花,../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.19 15_48_41.xml
../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.26 10_18_23.jpg,跳花,../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.26 10_18_23.xml
../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.22 13_56_32.jpg,跳花,../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.22 13_56_32.xml
../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.17 10_25_37.jpg,跳花,../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.17 10_25_37.xml
../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.19 09_19_43.jpg,跳花,../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.19 09_19_43.xml
../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.13 14_45_45.jpg,跳花,../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.13 14_45_45.xml
../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.26 09_18_08.jpg,跳花,../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.26 09_18_08.xml
../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.17 13_09_00.jpg,跳花,../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.17 13_09_00.xml
../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.16 09_30_15.jpg,跳花,../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.16 09_30_15.xml
../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.25 15_38_21.jpg,跳花,../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.25 15_38_21.xml
../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.13 14_41_19.jpg,跳花,../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.13 14_41_19.xml
../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.16 09_47_17.jpg,跳花,../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.16 09_47_17.xml
../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.17 10_05_15.jpg,跳花,../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.17 10_05_15.xml
../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.17 13_21_37.jpg,跳花,../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.17 13_21_37.xml
../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.25 15_34_00.jpg,跳花,../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.25 15_34_00.xml
../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.22 10_38_20.jpg,跳花,../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.22 10_38_20.xml
../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.25 13_42_43.jpg,跳花,../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.25 13_42_43.xml
../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.27 13_18_34.jpg,跳花,../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.27 13_18_34.xml
../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.19 15_30_48.jpg,跳花,../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.19 15_30_48.xml
../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.27 09_52_05.jpg,跳花,../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.27 09_52_05.xml
../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.17 13_05_56.jpg,跳花,../data/xuelang_round1_train_part2_20180705/跳花/J01_2018.06.17 13_05_56.xml
../data/xuelang_round1_train_part2_20180705/纬粗纱/J01_2018.06.13 14_30_18.jpg,纬粗纱,../data/xuelang_round1_train_part2_20180705/纬粗纱/J01_2018.06.13 14_30_18.xml
../data/xuelang_round1_train_part2_20180705/结洞/J01_2018.06.22 09_01_47.jpg,结洞,../data/xuelang_round1_train_part2_20180705/结洞/J01_2018.06.22 09_01_47.xml
../data/xuelang_round1_train_part2_20180705/擦伤/J01_2018.06.17 14_15_49.jpg,擦伤,../data/xuelang_round1_train_part2_20180705/擦伤/J01_2018.06.17 14_15_49.xml
../data/xuelang_round1_test_b/J01_2018.06.19 09_53_43.jpg,跳花,../data/xuelang_round1_answer_b_20180808/跳花/J01_2018.06.19 09_53_43.xml
../data/xuelang_round1_test_b/J01_2018.06.27 09_30_14.jpg,正常,0
../data/xuelang_round1_test_b/J01_2018.06.28 13_51_02.jpg,正常,0
../data/xuelang_round1_test_b/J01_2018.06.23 13_43_45.jpg,正常,0
../data/xuelang_round1_test_b/J01_2018.06.28 15_46_45.jpg,擦洞,../data/xuelang_round1_answer_b_20180808/擦洞/J01_2018.06.28 15_46_45.xml
../data/xuelang_round1_test_b/J01_2018.06.22 15_57_43.jpg,吊经,../data/xuelang_round1_answer_b_20180808/吊经/J01_2018.06.22 15_57_43.xml
../data/xuelang_round1_test_b/J01_2018.06.22 15_56_15.jpg,弓纱,../data/xuelang_round1_answer_b_20180808/弓纱/J01_2018.06.22 15_56_15.xml
../data/xuelang_round1_test_b/J01_2018.06.22 09_38_46.jpg,正常,0
../data/xuelang_round1_test_b/J01_2018.06.17 13_26_01.jpg,正常,0
../data/xuelang_round1_test_b/J01_2018.06.23 09_46_41.jpg,擦洞,../data/xuelang_round1_answer_b_20180808/擦洞/J01_2018.06.23 09_46_41.xml
../data/xuelang_round1_test_b/J01_2018.06.19 08_43_29.jpg,正常,0
../data/xuelang_round1_test_b/J01_2018.06.17 15_27_24.jpg,织稀,../data/xuelang_round1_answer_b_20180808/织稀/J01_2018.06.17 15_27_24.xml
../data/xuelang_round1_test_b/J01_2018.06.27 15_14_31.jpg,正常,0
../data/xuelang_round1_test_b/J01_2018.06.28 13_51_43.jpg,正常,0
../data/xuelang_round1_test_b/J01_2018.06.26 10_03_53.jpg,正常,0
../data/xuelang_round1_test_b/J01_2018.06.16 09_57_05.jpg,正常,0
../data/xuelang_round1_test_b/J01_2018.06.20 14_38_11.jpg,跳花,../data/xuelang_round1_answer_b_20180808/跳花/J01_2018.06.20 14_38_11.xml
../data/xuelang_round1_test_b/J01_2018.06.19 13_17_19.jpg,油渍,../data/xuelang_round1_answer_b_20180808/油渍/J01_2018.06.19 13_17_19.xml
../data/xuelang_round1_test_b/J01_2018.06.26 15_43_48.jpg,正常,0
../data/xuelang_round1_test_b/J01_2018.06.25 08_47_55.jpg,擦洞,../data/xuelang_round1_answer_b_20180808/擦洞/J01_2018.06.25 08_47_55.xml
../data/xuelang_round1_test_b/J01_2018.06.25 14_02_39.jpg,油渍,../data/xuelang_round1_answer_b_20180808/油渍/J01_2018.06.25 14_02_39.xml
../data/xuelang_round1_test_b/J01_2018.06.17 13_23_13.jpg,正常,0
../data/xuelang_round1_test_b/J01_2018.06.19 14_42_59.jpg,擦洞,../data/xuelang_round1_answer_b_20180808/擦洞/J01_2018.06.19 14_42_59.xml
../data/xuelang_round1_test_b/J01_2018.06.27 09_27_01.jpg,正常,0
../data/xuelang_round1_test_b/J01_2018.06.17 15_03_48.jpg,正常,0
../data/xuelang_round1_test_b/J01_2018.06.17 14_03_42.jpg,正常,0
../data/xuelang_round1_test_b/J01_2018.06.26 13_22_58.jpg,正常,0
../data/xuelang_round1_test_b/J01_2018.06.13 14_00_46.jpg,擦伤,../data/xuelang_round1_answer_b_20180808/擦伤/J01_2018.06.13 14_00_46.xml
../data/xuelang_round1_test_b/J01_2018.06.27 09_32_22.jpg,正常,0
../data/xuelang_round1_test_b/J01_2018.06.17 15_46_46.jpg,正常,0
../data/xuelang_round1_test_b/J01_2018.06.25 14_26_01.jpg,擦洞,../data/xuelang_round1_answer_b_20180808/擦洞/J01_2018.06.25 14_26_01.xml
../data/xuelang_round1_test_b/J01_2018.06.22 09_10_35.jpg,擦洞,../data/xuelang_round1_answer_b_20180808/擦洞/J01_2018.06.22 09_10_35.xml
../data/xuelang_round1_test_b/J01_2018.06.26 13_23_28.jpg,正常,0
../data/xuelang_round1_test_b/J01_2018.06.26 13_33_49.jpg,正常,0
../data/xuelang_round1_test_b/J01_2018.06.26 09_59_53.jpg,正常,0
../data/xuelang_round1_test_b/J01_2018.06.28 15_19_55.jpg,正常,0
../data/xuelang_round1_test_b/J01_2018.06.25 15_40_04.jpg,吊经,../data/xuelang_round1_answer_b_20180808/吊经/J01_2018.06.25 15_40_04.xml
../data/xuelang_round1_test_b/J01_2018.06.25 14_29_54.jpg,擦洞,../data/xuelang_round1_answer_b_20180808/擦洞/J01_2018.06.25 14_29_54.xml
../data/xuelang_round1_test_b/J01_2018.06.28 13_19_17.jpg,正常,0
../data/xuelang_round1_test_b/J01_2018.06.25 13_38_59.jpg,正常,0
../data/xuelang_round1_test_b/J01_2018.06.25 14_46_19.jpg,正常,0
../data/xuelang_round1_test_b/J01_2018.06.26 09_37_01.jpg,毛洞,../data/xuelang_round1_answer_b_20180808/毛洞/J01_2018.06.26 09_37_01.xml
../data/xuelang_round1_test_b/J01_2018.06.25 10_14_11.jpg,正常,0
../data/xuelang_round1_test_b/J01_2018.06.25 14_22_32.jpg,正常,0
../data/xuelang_round1_test_b/J01_2018.06.27 13_29_56.jpg,正常,0
../data/xuelang_round1_test_b/J01_2018.06.27 13_20_03.jpg,跳花,../data/xuelang_round1_answer_b_20180808/跳花/J01_2018.06.27 13_20_03.xml
../data/xuelang_round1_test_b/J01_2018.06.26 14_07_43.jpg,正常,0
../data/xuelang_round1_test_b/J01_2018.06.17 13_32_12.jpg,正常,0
../data/xuelang_round1_test_b/J01_2018.06.25 14_12_00.jpg,擦洞,../data/xuelang_round1_answer_b_20180808/擦洞/J01_2018.06.25 14_12_00.xml
../data/xuelang_round1_test_b/J01_2018.06.26 15_10_59.jpg,正常,0
../data/xuelang_round1_test_b/J01_2018.06.27 09_02_13.jpg,织稀,../data/xuelang_round1_answer_b_20180808/织稀/J01_2018.06.27 09_02_13.xml
../data/xuelang_round1_test_b/J01_2018.06.17 13_14_58.jpg,正常,0
../data/xuelang_round1_test_b/J01_2018.06.26 13_31_52.jpg,正常,0
../data/xuelang_round1_test_b/J01_2018.06.19 10_27_22.jpg,正常,0
../data/xuelang_round1_test_b/J01_2018.06.22 10_12_20.jpg,吊经,../data/xuelang_round1_answer_b_20180808/吊经/J01_2018.06.22 10_12_20.xml
../data/xuelang_round1_test_b/J01_2018.06.22 15_21_36.jpg,正常,0
../data/xuelang_round1_test_b/J01_2018.06.25 15_43_55.jpg,扎洞,../data/xuelang_round1_answer_b_20180808/扎洞/J01_2018.06.25 15_43_55.xml
../data/xuelang_round1_test_b/J01_2018.06.25 10_27_56.jpg,正常,0
../data/xuelang_round1_test_b/J01_2018.06.28 13_18_52.jpg,正常,0
../data/xuelang_round1_test_b/J01_2018.06.27 13_27_44.jpg,正常,0
../data/xuelang_round1_test_b/J01_2018.06.27 14_51_58.jpg,吊经,../data/xuelang_round1_answer_b_20180808/吊经/J01_2018.06.27 14_51_58.xml
../data/xuelang_round1_test_b/J01_2018.06.26 09_06_29.jpg,正常,0
../data/xuelang_round1_test_b/J01_2018.06.16 09_13_55.jpg,换纱印,../data/xuelang_round1_answer_b_20180808/换纱印/J01_2018.06.16 09_13_55.xml
../data/xuelang_round1_test_b/J01_2018.06.27 10_26_39.jpg,正常,0
../data/xuelang_round1_test_b/J01_2018.06.27 13_24_11.jpg,边扎洞,../data/xuelang_round1_answer_b_20180808/边扎洞/J01_2018.06.27 13_24_11.xml
../data/xuelang_round1_test_b/J01_2018.06.26 10_10_21.jpg,吊经,../data/xuelang_round1_answer_b_20180808/吊经/J01_2018.06.26 10_10_21.xml
../data/xuelang_round1_test_b/J01_2018.06.27 09_56_58.jpg,织稀,../data/xuelang_round1_answer_b_20180808/织稀/J01_2018.06.27 09_56_58.xml
../data/xuelang_round1_test_b/J01_2018.06.26 15_00_09.jpg,正常,0
../data/xuelang_round1_test_b/J01_2018.06.25 14_30_48.jpg,正常,0
../data/xuelang_round1_test_b/J01_2018.06.22 09_53_53.jpg,擦洞,../data/xuelang_round1_answer_b_20180808/擦洞/J01_2018.06.22 09_53_53.xml
